Name,URL,Created At
BUFFEL GRASS (ANJAN GRASS) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-grass-and-forage-seeds-and-seedlings-buffel-grass-anjan-grass-seeds/search,06.03.2025
MARVEL GRASS Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-grass-and-forage-seeds-and-seedlings-marvel-grass-seeds/search,06.03.2025
BROWN SARSON Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-spice-crop-seeds-and-seedlings-brown-sarson-seeds/search,06.03.2025
NAPIER GRASS (ELEPHANT GRASS) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-grass-and-forage-seeds-and-seedlings-napier-grass-elephant-grass-seeds/search,06.03.2025
BUCK WHEAT Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-buck-wheat-seeds/search,06.03.2025
COWPEA (FODDER) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-grass-and-forage-seeds-and-seedlings-cowpea-fodder-seeds/search,06.03.2025
RICE BEAN (RED BEAN) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-rice-bean-red-bean-seeds/search,06.03.2025
GUINEA GRASS Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-grass-and-forage-seeds-and-seedlings-guinea-grass-seeds/search,06.03.2025
LUCERNE (ALFALFA) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-grass-and-forage-seeds-and-seedlings-lucerne-alfalfa-seeds/search,06.03.2025
BAJRA NAPIER HYBRID Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-bajra-napier-hybrid-seeds/search,06.03.2025
COMMON MILLET (PROSO MILLET) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-common-millet-proso-millet-seeds/search,06.03.2025
Bajra (Fodder) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-bajra-fodder-seeds/search,06.03.2025
BANYARD MILLET Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-banyard-millet-seeds/search,06.03.2025
BERSEEM (EGYPTIAN CLOVER) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-grass-and-forage-seeds-and-seedlings-berseem-egyptian-clover-seeds/search,06.03.2025
HORSE GRAM (KULTHI) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-legume-seeds-and-seedlings-horse-gram-kulthi-seeds/search,06.03.2025
TORIA Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-spice-crop-seeds-and-seedlings-toria-seeds/search,06.03.2025
ITALIAN MILLET (FOX TAIL MILLET) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-italian-millet-fox-tail-millet-seeds/search,06.03.2025
INDIAN BEAN (FIELD BEAN) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-legume-seeds-and-seedlings-indian-bean-field-bean-seeds/search,06.03.2025
KODO MILLET Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-kodo-millet-seeds/search,06.03.2025
LITTLE MILLET Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-little-millet-seeds/search,06.03.2025
Sorghum (fodder) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-sorghum-fodder-seeds/search,06.03.2025
GOBHI SARSON Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-spice-crop-seeds-and-seedlings-gobhi-sarson-seeds/search,06.03.2025
Maize (fodder) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-maize-fodder-seeds/search,06.03.2025
GUAR (CLUSTER BEAN) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-legume-seeds-and-seedlings-guar-cluster-bean-seeds/search,06.03.2025
SAFFLOWER Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-safflower-seeds/search,06.03.2025
JUTE Seeds,/non-edible-plant-and-forestry-products-plant-fibers-jute-seeds/search,06.03.2025
OAT Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-oat-seeds/search,06.03.2025
CASTOR Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-castor-seeds/search,06.03.2025
PEAS Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-vegetable-seeds-and-seedlings-peas-seeds/search,06.03.2025
LENTIL (MASUR) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-vegetable-seeds-and-seedlings-lentil-masur-seeds/search,06.03.2025
SUNFLOWER Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-flower-seeds-and-bulbs-and-seedlings-and-cuttings-sunflower-seeds/search,06.03.2025
BARLEY Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-barley-seeds/search,06.03.2025
LINSEED Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-linseed-seeds/search,06.03.2025
COWPEA (PULSES) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-legume-seeds-and-seedlings-cowpea-pulses-seeds/search,06.03.2025
SESAME (GINGELLY) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-sesame-gingelly-seeds/search,06.03.2025
FINGER MILLET (RAGI) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-finger-millet-ragi-seeds/search,06.03.2025
INDIAN RAPESEED Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-spice-crop-seeds-and-seedlings-indian-rapeseed-seeds/search,06.03.2025
PEARL MILLET Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-cereal-seeds-pearl-millet-seeds/search,06.03.2025
Pears (Gauva) Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-tree-and-shrub-seeds-and-cuttings-pears-gauva-seeds/search,06.03.2025
Carnation Seeds,/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-flower-seeds-and-bulbs-and-seedlings-and-cuttings-carnation-seeds/search,06.03.2025
Buses for State Road Transport (V2),/vehicles-and-their-accessories-and-components-motor-vehicles-passenger-motor-vehicles-buses-for-state-road-transport-v2-/search,05.03.2025
Truck Mounted Suction Machine (V2),/vehicles-and-their-accessories-and-components-motor-vehicles-specialized-and-recreational-vehicles-truck-mounted-suction-machine-v2-/search,05.03.2025
"Trisodium Citrate, Food grade (V2) conforming to IS 5058",/pharmaceutical-products-incl-contraceptives-and-vaccines-hematolic-drugs-anticoagulants-trisodium-citrate-food-grade-v2-conforming-to-is-5058/search,05.03.2025
"Beeswax, Crude and Refined (V2) Conforming to IS 1504",/pharmaceutical-products-incl-contraceptives-and-vaccines-drugs-affecting-the-ears-eye-nose-and-skin-combination-emollients-beeswax-crude-and-refined-v2-conforming-to-is-1504/search,05.03.2025
Tactical Knee and Elbow Pad (V2),/law-enforcement-and-national-security-and-security-and-safety-equipment-and-supplies-personal-safety-and-protection-safety-apparel-tactical-knee-and-elbow-pad-v2-/search,03.03.2025
Cooking or table salt,/food-and-beverage-products-seasonings-and-preservatives-herbs-and-spices-and-extracts-cooking-or-table-salt/search,28.02.2025
Slot Drill with Parallel Shank - IS 6352,/hand-tools-tool-attachment-and-accessories-slot-drills-parallel-shank-/search,25.02.2025
Knowles Pin,/orthopedic-trauma-implants-knowles-pin/search,21.02.2025
Ground Enhancement Material,/electrical-systems-and-lighting-and-components-and-accessories-and-supplies-electrical-equipment-and-components-and-supplies--circuit-protection-devices-and-accessories-ground-enhancement-material/search,21.02.2025
Gonio Lens,/patient-exam-and-monitoring-products-ophthalmic-diagnostic-exam-products-gonio-lens/search,21.02.2025
Panretinal Photocoagulation (PRP) Lens,/patient-exam-and-monitoring-products-ophthalmic-diagnostic-exam-products-panretinal-photocoagulation-prp-lens/search,21.02.2025
Grid Lens,/patient-exam-and-monitoring-products-ophthalmic-diagnostic-exam-products-grid-lens/search,21.02.2025
YAG Capsulotomy Lens,/patient-exam-and-monitoring-products-ophthalmic-diagnostic-exam-products-yag-capsulotomy-lens/search,21.02.2025
YAG Iridotomy Lens,/patient-exam-and-monitoring-products-ophthalmic-diagnostic-exam-products-yag-iridotomy-lens/search,21.02.2025
Selective Laser Trabeculoplasty (SLT) Lens,/patient-exam-and-monitoring-products-ophthalmic-diagnostic-exam-products-selective-laser-trabeculoplasty-slt-lens/search,21.02.2025
Cramer Wire Splint (V2),/casting-and-splinting-supplies-cramer-wire-splint-v2-/search,21.02.2025
Horse Serum (V2),/laboratory-and-scientific-equipment-libraries-and-related-materials-horse-serum-v2-/search,21.02.2025
Kirschner Wire (V2),/orthopedic-trauma-implants-kirschner-wire-v2-/search,21.02.2025
Finger Splint,/orthopedic-softgoods-for-upper-extremity-and-torso-finger-splint/search,21.02.2025
Glass Honey Jars Conforming to IS 11369,/liquid-containers-glass-honey-jars-conforming-to-is-11369/search,21.02.2025
Badminton Court Mat,/-sports-and-recreational-equipment-and-supplies-and-accessories-old-field-and-court-sports-equipment-racquet-and-court-sports-equipment-badminton-court-mat/search,20.02.2025
Add on Cards and Accessories for PABX System,/telephony-equipment-add-on-cards-and-accessories-for-pabx-system/search,20.02.2025
45 degree Leg Press or Hack Squat Machine,/sports-and-recreational-equipment-and-supplies-and-accessories-fitness-equipment-weight-and-resistance-training-equipment-45-leg-press-or-hack-squat-machine/search,20.02.2025
Seated Calf Raise Machine,/sports-and-recreational-equipment-and-supplies-and-accessories-fitness-equipment-weight-and-resistance-training-equipment-seated-calf-raise-machine/search,20.02.2025
Dental RadioVisioGraphy (RVG) Unit (V2),/medical-equipment-and-accessories-and-supplies-dental-equipment-and-supplies-dental-imaging-equipment-and-supplies-dental-radiovisiography-rvg-unit-v2-/search,19.02.2025
Digital Fundus Camera (V2),/medical-equipments-and-accessories-supplies-patient-exam-and-monitoring-products-ophthalmic-cameras-digital-fundus-camera-v2-/search,19.02.2025
Hand Held Slit Lamp,/medical-equipments-and-accessories-supplies-patient-exam-and-monitoring-products-ophthalmic-diagnostic-exam-products-hand-held-slit-lamp/search,19.02.2025
Digital Photo Slit Lamp with Applanation Tonometer (V2),/medical-equipments-and-accessories-supplies-patient-exam-and-monitoring-products-ophthalmic-diagnostic-exam-products-digital-photo-slit-lamp-with-applanation-tonometer-v2-/search,19.02.2025
Flexible Transparent Sheet (V2),/plastic-films-flexible-transparent-sheet-v2-/search,19.02.2025
Truck Mounted Jetting Machine,/vehicles-and-their-accessories-and-components-motor-vehicles-specialized-and-recreational-vehicles-truck-mounted-jetting-machine/search,18.02.2025
Uniform PC - PV Suiting as per IS 15853,/uniform-pc-pv-suiting/search,18.02.2025
Coin Blanks,/cash-handling-supplies-coin-blanks/search,18.02.2025
"Bedsheets, Cotton Khadi, Bleached (V3) Conforming to IS 3776",/bedclothes-bedsheets-cotton-khadi-bleached-v3-conforming-to-is-3776/search,18.02.2025
ESD Mat (V2),/law-enforcement-and-national-security-and-security-and-safety-equipment-and-supplies-personal-safety-and-protection-anti-static-equipment-and-supplies-esd-mat-v2-/search,14.02.2025
Tree Guard (V3),/roads-and-landscape-landscape-architecture-materials-tree-guard-v3-/search,13.02.2025
Centrifugal Pump For Fecal Water Handling as per IOCL Specifications,/pumps-centrifugal-pump-for-fecal-water-handling-as-per-iocl-specifications/search,13.02.2025
Delayed Coker Silicon based Antifoam (IOCL),/surfactants-delayed-coker-silicon-based-antifoam-iocl-/search,13.02.2025
Bovine Serum,/laboratory-and-scientific-equipment-libraries-and-related-materials-bovine-serum/search,11.02.2025
Blood Culture Bottle (V2),/specimen-collection-and-transport-containers-and-supplies-blood-culture-bottle-v2-/search,11.02.2025
Petroleum Hydrocarbon Solvents (V2) Conforming to IS 1745,/chemicals-including-bio-chemicals-and-gas-materials-solvents-hydrocarbonated-solvents-petroleum-hydrocarbon-solvents-v2-conforming-to-is-1745/search,11.02.2025
Dental Curing light gun,/medical-equipment-and-accessories-and-supplies-dental-equipment-and-supplies-cosmetic-dentistry-equipment-and-supplies-dental-curing-light-gun/search,11.02.2025
HBV Viral Load Test Kit,/laboratory-and-measuring-and-observing-and-testing-equipment-serological-and-specimen-preparation-test-systems-components-and-supplies-serological-reagents-hbv-viral-load-test-kit/search,11.02.2025
Percutaneous Tracheostomy Dilation Set,/airway-management-products-percutaneous-tracheostomy-dilation-set/search,11.02.2025
Medical Centrifuge,/laboratory-centrifuges-medical-centrifuge/search,11.02.2025
Final Drive Axle Oil,/lubricating-preparations-final-drive-axle-oil/search,10.02.2025
Aerial Maintenance Ladder (V2),/lifting-equipment-and-accessories-aerial-maintenance-ladder-v2-/search,07.02.2025
Trash Analyser (Textile),/textile-working-machinery-and-equipment-and-accessories-trash-analyser-textile-/search,06.02.2025
High Volume Fibre Tester (Textile),/textile-working-machinery-and-equipment-and-accessories-high-volume-fibre-tester-textile-/search,06.02.2025
socks,/socks/search,06.02.2025
Airport Surface Friction Tester (ASFT),/measuring-and-observing-and-testing-instruments-geophysical-and-geotechnical-instruments-airport-surface-friction-tester-asft-/search,06.02.2025
Plastic Crates for Fruits and Vegetable (V2) conforming to IS 15532,/containers-and-storage-crates-plastic-crates-for-fruits-and-vegetable-v2-conforming-to-is-15532/search,06.02.2025
LED Curbstone,/road-and-railroad-construction-materials-led-curbstone/search,04.02.2025
Yarn Package Hardness Tester (Textile),/textile-working-machinery-and-equipment-and-accessories-yarn-package-hardness-tester-textile-/search,03.02.2025
Spray Rating Tester (Textile),/textile-working-machinery-and-equipment-and-accessories-spray-rating-tester-textile-/search,03.02.2025
"Fibre Bundle Strength Tester (Stelometer),(Textile)",/textile-working-machinery-and-equipment-and-accessories-fibre-bundle-strength-tester-stelometer-textile-/search,03.02.2025
Colorimeter/ Spectrophotometer (Textile),/textile-working-machinery-and-equipment-and-accessories-colorimeter-spectrophotometer-textile-/search,03.02.2025
Shrinkage Measurement Template & Scale Universal (Textile),/textile-working-machinery-and-equipment-and-accessories-shrinkage-measurement-template-scale-universal-textile-/search,03.02.2025
Light Fastness Tester (Textile),/textile-working-machinery-and-equipment-and-accessories-light-fastness-tester-textile-/search,03.02.2025
Flammability Tester - (Textile),/textile-working-machinery-and-equipment-and-accessories-flammability-tester-textile-/search,03.02.2025
Fibre Microtome (Textile),/textile-working-machinery-and-equipment-and-accessories-fibre-microtome-textile-/search,03.02.2025
Fabric Stretch and Recovery Meter (Textile),/textile-working-machinery-and-equipment-and-accessories-fabric-stretch-and-recovery-meter-textile-/search,03.02.2025
Poly-pallets for bag storage godowns (V2) Conforming to IS 13664,/pallets-poly-pallets-for-bag-storage-godowns-v2-conforming-to-is-13664/search,03.02.2025
Streak Retinoscope (V2),/patient-exam-and-monitoring-products-ophthalmic-scopes-streak-retinoscope-v2-/search,31.01.2025
